id,label
170,0.024062296
171,0.07961377
172,0.8410551
173,0.27419513
174,0.014079358
175,0.99743927
176,0.9345385
177,0.11347589
178,0.97650063
179,0.105307736
180,0.1144344
181,0.9999294
182,0.9985251
183,0.31887543
184,0.05228632
185,0.055470437
186,0.015084157
187,0.10162816
188,0.04931039
189,0.028404405
190,0.9147564
191,0.0124713
192,0.2518894
193,0.08616657
194,0.0007237542
195,0.98914194
196,0.19986825
197,0.18077934
198,0.013406187
199,0.99619055
200,0.81520873
201,0.99671715
202,0.015564653
203,0.9972976
204,0.9997291
205,0.0032695138
206,0.029316735
207,0.98502916
208,0.029992178
209,0.6971421
210,0.00058007904
211,0.9991679
212,0.99926823
213,0.57390875
214,0.27175453
215,0.98336536
216,0.23000842
217,0.9875216
218,0.0029032656
219,0.961811
220,0.9983962
221,0.004026723
222,0.99692756
223,0.9691793
224,0.0033335562
225,0.98316413
226,0.94900346
227,0.99258715
228,0.083524436
229,0.9977749
230,0.010824129
231,0.9993724
232,0.42999786
233,0.16154398
234,0.040575985
235,0.96035534
236,0.95057946
237,0.002927038
238,0.851229
239,0.01803043
240,0.9531619
241,0.9801375
242,0.95796454
243,0.012901318
244,0.9755932
245,0.99753284
246,0.012737865
247,0.99377394
248,0.13480328
249,0.021128481
250,0.99566627
251,0.9998808
252,0.0011376392
253,0.96342754
254,0.0516459
255,0.599006
256,0.09315562
257,0.8835254
258,0.9929898
259,0.018124092
260,0.0025695113
261,0.046299364
262,0.8578153
263,0.06420552
264,0.07997056
265,0.9025005
266,0.019846378
267,0.0033335562
268,0.03760457
269,0.98238933
270,0.99412966
271,0.9908234
272,0.022319354
273,0.9287218
274,0.026564412
275,0.017469874
276,0.5138664
277,0.95936334
278,0.44304547
279,0.03691905
280,0.8585934
281,0.779539
282,0.98985004
283,0.0020459616
284,0.95348376
285,0.017384646
286,0.8566367
287,0.012794728
288,0.052216128
289,0.93883795
290,0.018278178
291,0.22460575
292,0.97908723
293,0.96405834
294,0.5720108
295,0.039934434
296,0.9986362
297,0.9995191
298,0.98046595
299,0.9645829
300,0.011633706
301,0.021527037
302,0.014776783
303,0.00055642903
304,0.017206155
305,0.016022034
306,0.9218964
307,0.94264394
308,0.06769906
309,0.011568847
310,0.30969867
311,0.04169692
312,0.6853563
313,0.49546763
314,0.35892534
315,0.9477169
316,0.06914385
317,0.7819401
318,0.024728239
319,0.9530537
320,0.23982778
321,0.10428268
322,0.9690954
323,0.25720683
324,0.008019509
325,0.94253725
326,0.9557784
327,0.9480252
328,0.96845967
329,0.0011852691
330,0.38275105
331,0.52870464
332,0.8833084
333,0.8971405
334,0.10641872
335,0.12525396
336,0.445785
337,0.97189933
338,0.03714867
339,0.02746224
340,0.12058427
341,0.21948978
342,0.25582963
343,0.20075035
344,0.3738015
345,0.37496275
346,0.99794847
347,0.09012904
348,0.98866963
349,0.6989611
350,0.97874445
351,0.0048387004
352,0.9566509
353,0.7726168
354,0.7784128
355,0.9256222
356,0.78722763
357,0.0050887545
358,0.98095477
359,0.2917747
360,0.051747024
361,0.7293498
362,0.63144475
363,0.99880385
364,0.08429002
365,0.97357327
366,0.86423653
367,0.99387854
368,0.9039182
369,0.97905034
370,0.97248465
371,0.8944804
372,0.0034517746
373,0.9909492
374,0.47173247
375,0.8046609
376,0.016224403
377,0.9693066
378,0.007882123
379,0.9560812
380,0.10528788
381,0.84101886
382,0.03614759
383,0.9974738
384,0.9999945
385,0.9899587
386,0.1295094
387,0.004085615
388,0.10618152
389,0.96095836
390,0.013199808
391,0.1700303
392,0.10985213
393,0.21311593
394,0.99824834
395,0.9517827
396,0.08532549
397,0.9974612
398,0.087950654
399,0.99931526
400,0.8666495
401,0.97067183
402,0.0054046414
403,0.99647945
404,0.0077321352
405,0.7333628
406,0.92097586
407,0.1727166
408,0.2988842
409,0.070707574
410,0.042759646
411,0.93401456
412,0.99080175
413,0.9992957
414,0.0014570395
415,0.9733436
416,0.034848284
417,0.935308
418,0.99116874
419,0.51694083
420,0.9987645
421,0.9983399
422,0.9911176
423,0.9939335
424,0.9891077
425,0.6244422
426,0.016661938
427,0.06460135
428,0.2734438
429,0.9335626
430,0.9973085
431,0.9953011
432,0.14962934
433,0.99433786
434,0.8181023
435,0.99909985
436,0.59296983
437,0.014873567
438,0.62177306
439,0.8101494
440,0.7223038
441,0.11170355
442,0.036436945
443,0.9732878
444,0.06221083
445,0.08198077
446,0.98959154
447,0.019100182
448,0.033716343
449,0.007523021
450,0.99979275
451,0.048505608
452,0.055837642
453,0.94323856
454,0.002088315
455,0.09497374
456,0.29506186
457,0.9462843
458,0.51306313
459,0.9643506
460,0.91978484
461,0.7195209
462,0.028983453
463,0.9374853
464,0.05184046
465,0.004953259
466,0.97941566
467,0.99418795
468,0.0011217437
469,0.91356236
470,0.8305076
471,0.02986625
472,0.85579073
473,0.99387157
474,0.21032207
475,0.9934843
476,0.1047524
477,0.08563084
478,0.006567689
479,0.89320785
480,0.85860354
481,0.9143922
482,0.98680425
483,0.96017146
484,0.048767738
485,0.9899985
486,0.9998228
487,0.079626106
488,0.10551057
489,0.86694163
490,0.9762448
491,0.9830595
492,0.14630808
493,0.03629425
494,0.036034036
495,0.98861724
496,0.9963617
497,0.032326937
498,0.9620531
499,0.98561156
500,0.031833306
501,0.8391993
502,0.004230848
503,0.9990446
504,0.007437407
505,0.0048685214
506,0.05664901
507,0.9872492
508,0.7868078
509,0.99988747
510,0.16129738
511,0.6740429
512,0.00068767846
513,0.98081553
514,0.037053183
515,0.98560023
516,0.9993554
517,0.9998925
518,0.8990371
519,0.013018959
520,0.0009004355
521,0.9416032
522,0.026065757
523,0.997357
524,0.015749872
525,0.0009358721
526,0.13546328
527,0.90259635
528,0.9797212
529,0.0051453216
530,0.0039185532
531,0.9278657
532,0.6472376
533,0.03036727
534,0.99741566
535,0.67245865
536,0.21919517
537,0.02511433
538,0.17800447
539,0.043399777
540,0.999949
541,0.009895064
542,0.99853337
543,0.03162057
544,0.81824034
545,0.99965286
546,0.39151782
547,0.99735343
548,0.9232019
549,0.3132814
550,0.04761817
551,0.31429434
552,0.994234
553,0.5005374
554,0.009420271
555,0.9787106
556,0.016149592
557,0.8972964
558,0.9148971
559,0.99811244
560,0.9672086
561,0.011980217
562,0.012107011
563,0.047223262
564,0.015118157
565,0.9881286
566,0.020460758
567,0.06778354
568,0.88201886
569,0.5413797
570,0.030129278
571,0.9349619
572,0.1171366
573,0.11084344
574,0.99183196
575,0.0045898403
576,0.9072157
577,0.71357363
578,0.037921373
579,0.0004398731
580,0.6437908
581,0.99054915
582,0.9995851
583,0.04021175
584,0.5938877
585,0.9426809
586,0.36737743
587,0.0015567421
588,0.7083342
589,0.016759014
590,0.993885
591,0.9972486
592,0.17381798
593,0.9436683
594,0.9909826
595,0.9946694
596,0.016999902
597,0.9780687
598,0.8403522
599,0.0037061751
600,0.17944753
601,0.6598772
602,0.13716927
603,0.007895043
604,0.5996409
605,0.039400764
606,0.36527625
607,0.6145475
608,0.8645078
609,0.034086112
610,0.6786212
611,0.07318794
612,0.9888206
613,0.22622786
614,0.47735408
615,0.4850781
616,0.9334718
617,0.97868425
618,0.26546004
619,0.18480721
620,0.9718782
621,0.0033276617
622,0.00064941007
623,0.002571356
624,0.08700747
625,0.030430797
626,0.98775303
627,0.0025890565
628,0.0044478686
629,0.99685895
630,0.9991959
631,0.9763015
632,0.99688596
633,0.99813277
634,0.0023353714
635,0.0725696
636,0.685164
637,0.9974733
638,0.0034093244
639,0.029880175
640,0.09825231
641,0.94126487
642,0.46644512
643,0.990889
644,0.9371448
645,0.5199662
646,0.9691228
647,0.019172985
648,0.005723402
649,0.8111479
650,0.998744
651,0.9587201
652,0.88252544
653,0.87145567
654,0.99653304
655,0.9384419
656,0.99064344
657,0.9981729
658,0.9976978
659,0.20664202
660,0.026780328
661,0.9998629
662,0.011930048
663,0.0005752293
664,0.018550849
665,0.014672353
666,0.5191733
667,0.96150476
668,0.8150536
669,0.99965024
670,0.99407864
671,0.00061107817
672,0.043181
673,0.072969966
674,0.012754882
675,0.5757944
676,0.5842588
677,0.018009018
678,0.11631874
679,0.9825059
680,0.036422893
681,0.9924689
682,0.02556855
683,0.097109854
684,0.9906945
685,0.99522
686,0.7245909
687,0.6455412
688,0.99707353
689,0.035328053
690,0.28480065
691,0.9938023
692,0.8887121
693,0.38965687
694,0.9116402
695,0.99962056
696,0.19130506
697,0.16310388
698,0.008021481
699,0.033542722
700,0.9896479
701,0.0564537
702,0.18755567
703,0.023193963
704,0.059760902
705,0.9630002
706,0.9892693
707,0.9956455
708,0.9993861
709,0.9927199
710,0.9104692
711,0.07091804
712,0.99230015
713,0.9978871
714,0.0016926313
715,0.9975925
716,0.9420823
717,0.025807157
718,0.9988991
719,0.918886
720,0.01822757
721,0.11782876
722,0.0070395856
723,0.99818796
724,0.9451531
725,0.99962676
726,0.018854804
727,0.9101242
728,0.0018266011
729,0.0044743996
730,0.99953485
731,0.796652
732,0.9899777
733,0.05780966
734,0.021951033
735,0.99823844
736,0.68153787
737,0.0039201006
738,0.9941321
739,0.6162487
740,0.73457015
741,0.38675106
742,0.9871951
743,0.25436512
744,0.7585921
745,0.9997757
746,0.9902732
747,0.9860989
748,0.44072142
749,0.013013335
750,0.9901149
751,0.5607582
752,0.9968694
753,0.40737012
754,0.7818012
755,0.006972734
756,0.28391704
757,0.99679154
758,0.26444727
759,0.0258511
760,0.93645674
761,0.42566675
762,0.0745884
763,0.97792494
764,0.0657812
765,0.9924166
766,0.97593236
767,0.9799027
768,0.31731874
769,0.79660946
770,0.9790966
771,0.097312585
772,0.428769
773,0.2880704
774,0.12392632
775,0.048189506
776,0.05509569
777,0.9518103
778,0.09378644
779,0.99774927
780,0.9907891
781,0.051148396
782,0.809957
783,0.9900141
784,0.94577444
785,0.0009001434
786,0.9965121
787,0.034677833
788,0.65824187
789,0.9901149
790,0.99009913
791,0.99758387
792,0.9856528
793,0.98758173
794,0.66591465
795,0.08393843
796,0.8046965
797,0.98373127
798,0.93226004
799,0.11375855
800,0.9432032
801,0.015409952
802,0.56372964
803,0.06305072
804,0.0015672424
805,0.89705884
806,0.999419
807,0.9989704
808,0.29334298
809,0.9988133
810,0.6823843
811,0.035426036
812,0.9988174
813,0.032072708
814,0.6768632
815,0.98724097
816,0.98558944
817,0.1149635
818,0.96919507
819,0.7988153
820,0.08932076
821,0.9941759
822,0.004036446
823,0.9990514
824,0.03120692
825,0.04765299
826,0.98688436
827,0.012318063
828,0.99226004
829,0.97465783
830,0.21606494
831,0.022111243
832,0.9987186
833,0.99929094
834,0.9908187
835,0.99732226
836,0.012933932
837,0.99440926
838,0.013564069
839,0.93046355
840,0.118032224
841,0.0285868
842,0.9971637
843,0.36756802
844,0.6493115
845,0.9701184
846,0.96942914
847,0.072113305
848,0.994849
849,0.03491274
850,0.031456016
851,0.9694781
852,0.024590518
853,0.54613274
854,0.9961966
855,0.0075557604
856,0.025128758
857,0.56116736
858,0.9496138
859,0.036530115
860,0.10718559
861,0.7717041
862,0.9523426
863,0.8148184
864,0.9980134
865,0.9482755
866,0.99930155
867,0.005796398
868,0.36486784
869,0.28244868
870,0.9943159
871,0.9947259
872,0.61744004
873,0.75300974
874,0.9998148
875,0.72449285
876,0.9939055
877,0.0023412893
878,0.78648883
879,0.31424418
880,0.0062255715
881,0.09563729
882,0.9598098
883,0.9935016
884,0.82149535
885,0.8066105
886,0.037146173
887,0.9973152
888,0.0036016707
889,0.0012444415
890,0.09448792
891,0.3904999
892,0.82280177
893,0.9914833
894,0.08352047
895,0.07474354
896,0.64524376
897,0.16851261
898,0.012155681
899,0.9991667
900,0.9960186
901,0.8550485
902,0.7742837
903,0.9976572
904,0.9991277
905,0.14700219
906,0.019821526
907,0.99572325
908,0.92978144
909,0.8188712
910,0.0037114115
911,0.20943168
912,0.9951096
913,0.9662979
914,0.73153293
915,0.027736023
916,0.8174713
917,0.0026580314
918,0.9391004
919,0.2678319
920,0.09442899
921,0.0037599406
922,0.72344935
923,0.99986804
924,0.0060475934
925,0.0009689041
926,0.003251918
927,0.0025611997
928,0.106368445
929,0.10890043
930,0.99555594
931,0.126814
932,0.019772844
933,0.07206182
934,0.9047139
935,0.9026097
936,0.27637705
937,0.7241276
938,0.025012435
939,0.6494678
940,0.99938905
941,0.04459851
942,0.001473287
943,0.2066977
944,0.75558203
945,0.98195845
946,0.99298394
947,0.1944301
948,0.005242585
949,0.9824033
950,0.031045297
951,0.007326367
952,0.009236245
953,0.9236493
954,0.16166422
955,0.9955974
956,0.9989925
957,0.698887
958,0.9998671
959,0.16269012
960,0.9893579
961,0.216333
962,0.9453432
963,0.99266267
964,0.27524137
965,0.0052026636
966,0.8377538
967,0.00054497604
968,0.9402299
969,0.9984779
970,0.99506915
971,0.66740495
972,0.17221893
973,0.16428037
974,0.9903757
975,0.02237862
976,0.1322336
977,0.71703756
978,0.030954383
979,0.9956589
980,0.98521507
981,0.9983827
982,0.6385865
983,0.9870767
984,0.99510926
985,0.12744185
986,0.031152716
987,0.005467148
988,0.6123994
989,0.61224264
990,0.038898315
991,0.0159178
992,0.9366138
993,0.43370035
994,0.0026922058
995,0.29238498
996,0.23640001
997,0.99358785
998,0.995961
999,0.32690436
1000,0.9929268
1001,0.024775628
1002,0.6429293
1003,0.99696475
1004,0.99395615
1005,0.008078795
1006,0.99887305
1007,0.9944829
1008,0.053135857
1009,0.98940736
1010,0.99345
1011,0.08651423
1012,0.9505831
1013,0.013309841
1014,0.9997465
1015,0.015718559
1016,0.57553905
1017,0.03126013
1018,0.9322877
1019,0.9990397
1020,0.040392958
1021,0.53211534
1022,0.04000413
1023,0.07537818
1024,0.45045403
1025,0.00751784
1026,0.17367719
1027,0.004637532
1028,0.13339382
1029,0.027168853
1030,0.004230748
1031,0.02579367
1032,0.17750008
1033,0.2020227
1034,0.9947135
1035,0.03177141
1036,0.7347735
1037,0.6468537
1038,0.9956632
1039,0.0043833563
1040,0.9999558
1041,0.034360044
1042,0.30767888
1043,0.07883506
1044,0.3375875
1045,0.3727164
1046,0.22580789
1047,0.02342195
1048,0.99789655
1049,0.0052475836
1050,0.017584123
1051,0.09371223
1052,0.9575353
1053,0.99973685
1054,0.9946641
1055,0.48725232
1056,0.91507024
1057,0.9973047
1058,0.5718369
1059,0.99897134
1060,0.01542267
1061,0.006745216
1062,0.049293302
1063,0.0039498936
1064,0.3589509
1065,0.107315905
1066,0.99921644
1067,0.99764425
1068,0.9741511
1069,0.58399165
1070,0.9991385
1071,0.002274969
1072,0.55767983
1073,0.006856598
1074,0.9778542
1075,0.9732168
1076,0.029431432
1077,0.13384968
1078,0.102843046
1079,0.6188927
1080,0.99873847
1081,0.8149369
1082,0.99976367
1083,0.99628085
1084,0.0028585014
1085,0.52098805
1086,0.97017765
1087,0.9206515
1088,0.0704377
1089,0.9992242
1090,0.022748765
1091,0.901398
1092,0.9440539
1093,0.8341441
1094,0.49064577
1095,0.63440365
1096,0.5120889
1097,0.09470671
1098,0.2926561
1099,0.0031009512
1100,0.9058946
1101,0.61343473
1102,0.003461117
1103,0.4807407
1104,0.22897892
1105,0.99705315
1106,0.8685591
1107,0.0073449295
1108,0.97471017
1109,0.13362662
1110,0.025725482
1111,0.0021384167
1112,0.0063417903
1113,0.0069422633
1114,0.996931
1115,0.9504039
1116,0.9343195
1117,0.010021959
1118,0.011794232
1119,0.0010630074
1120,0.26970828
1121,0.9989229
1122,0.9365275
1123,0.0002283257
1124,0.026879758
1125,0.055970903
1126,0.00395673
1127,0.0005712188
1128,0.04604688
1129,0.6252345
1130,0.9658161
1131,0.97951037
1132,0.044099797
1133,0.013083339
1134,0.23190437
1135,0.014143735
1136,0.9972242
1137,0.62473047
1138,0.122598454
1139,0.87871456
1140,0.009567
1141,0.01097805
1142,0.0050676353
1143,0.24419647
1144,0.9996164
1145,0.9986706
1146,0.93789357
1147,0.9990957
1148,0.0024230578
1149,0.97960424
1150,0.20893995
1151,0.99926764
1152,0.0921529
1153,0.0011539755
1154,0.9594584
1155,0.99538237
1156,0.043195225
1157,0.9648254
1158,0.9995728
1159,0.014263016
1160,0.009234701
1161,0.1970557
1162,0.17665146
1163,0.1301946
1164,0.008049387
1165,0.35252452
1166,0.99290764
1167,0.6195281
1168,0.39895856
1169,0.43837917
1170,0.9299125
1171,0.6766045
1172,0.9987748
1173,0.97193176
1174,0.99926025
1175,0.9893594
1176,0.002926881
1177,0.04431424
1178,0.044899344
1179,0.9549768
1180,0.99979
1181,0.8833411
1182,0.999006
1183,0.96637905
1184,0.9929824
1185,0.0011326321
1186,0.99334127
1187,0.07662656
1188,0.5193683
1189,0.86785656
1190,0.041120782
1191,0.99934155
1192,0.04015653
1193,0.0181177
1194,0.005392247
1195,0.78150636
1196,0.35266182
1197,0.99974924
1198,0.060522392
1199,0.0110722855
1200,0.98819923
1201,0.9922609
1202,0.085261405
1203,0.7395565
1204,0.12643975
1205,0.9904969
1206,0.28360912
1207,0.98371327
1208,0.07925137
1209,0.07280204
1210,0.9978908
1211,0.9994579
1212,0.00918949
1213,0.0021074645
1214,0.61719406
1215,0.9871954
1216,0.9994649
1217,0.9588206
1218,0.31916237
1219,0.9706204
1220,0.006111322
1221,0.47233227
1222,0.29797053
1223,0.79484946
1224,0.995769
1225,0.03280987
1226,0.014793773
1227,0.99755055
1228,0.15959136
1229,0.17259115
1230,0.016380776
1231,0.83542204
1232,0.96876323
1233,0.0024367918
1234,0.015055451
1235,0.98529077
1236,0.99535215
1237,0.9999434
1238,0.9713661
1239,0.22245212
1240,0.020457152
1241,0.9951957
1242,0.9984092
1243,0.060720604
1244,0.0008020328
1245,0.09659037
1246,0.11844356
1247,0.048580024
1248,0.93274057
1249,0.008908293
1250,0.95014846
1251,0.917442
1252,0.0036640288
1253,0.6891762
1254,0.074989855
1255,0.031302705
1256,0.024836369
1257,0.9801835
1258,0.31232065
1259,0.0036932372
1260,0.022469588
1261,0.92279774
1262,0.40607232
1263,0.7169824
1264,0.0066822018
1265,0.029301438
1266,0.3900802
1267,0.84851694
1268,0.35409057
1269,0.9724486
1270,0.0020239854
1271,0.99757475
1272,0.9924737
1273,0.99910825
1274,0.690094
1275,0.9462806
1276,0.7716139
1277,0.019765096
1278,0.5377133
1279,0.97630763
1280,0.97968
1281,0.0027133697
1282,0.07831798
1283,0.8983583
1284,0.68818116
1285,0.0018515149
1286,0.9760173
1287,0.26365498
1288,0.11321003
1289,0.9992644
1290,0.99713045
1291,0.80283403
1292,0.8779209
1293,0.0138543295
1294,0.9713349
1295,0.009717819
1296,0.009914892
1297,0.071826406
1298,0.03564677
1299,0.033928208
1300,0.00519221
1301,0.987087
1302,0.25373617
1303,0.057460267
1304,0.073231086
1305,0.84620637
1306,0.9956801
1307,0.020622639
1308,0.8179566
1309,0.3402435
1310,0.003544123
1311,0.60989296
1312,0.95255953
1313,0.31561905
1314,0.8743048
1315,0.9928768
1316,0.016089998
1317,0.13763018
1318,0.9946849
1319,0.59688264
1320,0.8901705
1321,0.0039101965
1322,0.109601334
1323,0.015421893
1324,0.0416998
1325,0.13188843
1326,0.8653923
1327,0.98598653
1328,0.7126462
1329,0.71026593
1330,0.05683616
1331,0.44912854
1332,0.9990798
1333,0.9993573
1334,0.68951726
1335,0.12038
1336,0.003319366
1337,0.02544103
1338,0.37046853
1339,0.13719214
1340,0.6443866
1341,0.39099672
1342,0.99825317
1343,0.9869042
1344,0.4848486
1345,0.035319764
1346,0.09801818
1347,0.031960223
1348,0.003463239
1349,0.5419323
1350,0.98184437
1351,0.9459358
1352,0.085679054
1353,0.9990212
1354,0.045469634
1355,0.011576354
1356,0.99957985
1357,0.36317176
1358,0.603456
1359,0.10098143
1360,0.96938646
1361,0.012851063
1362,0.2026244
1363,0.01773595
1364,0.1100816
1365,0.765837
1366,0.9934729
1367,0.73835945
1368,0.024596184
1369,0.15406163
1370,0.02662507
1371,0.5809461
1372,0.99922013
1373,0.9994566
1374,0.20480584
1375,0.0032774392
1376,0.9864915
1377,0.9980855
1378,0.895833
1379,0.011546286
1380,0.17184067
1381,0.997474
1382,0.9995776
1383,0.12259903
1384,0.9281064
1385,0.9965217
1386,0.98364717
1387,0.9928831
1388,0.020317765
1389,0.97655505
1390,0.34288612
1391,0.40274656
1392,0.46028915
1393,0.98031974
1394,0.0030837627
1395,0.9831639
1396,0.12622073
1397,0.035578135
1398,0.02398052
1399,0.9954608
1400,0.93695533
1401,0.99829704
1402,0.93801403
1403,0.052128494
1404,0.012786275
1405,0.96657616
1406,0.0074308235
1407,0.39003235
1408,0.39087108
1409,0.6342142
1410,0.0070695262
1411,0.96088153
1412,0.016213888
1413,0.31199837
1414,0.8708826
1415,0.008354818
1416,0.0018502014
1417,0.06095255
1418,0.040410392
1419,0.45774662
1420,0.96841633
1421,0.94701385
1422,0.13091716
1423,0.12465818
1424,0.98593825
1425,0.058140185
1426,0.0047110347
1427,0.9903931
1428,0.97139627
1429,0.99915826
1430,0.92568076
1431,0.9946374
1432,0.99986315
1433,0.57386535
1434,0.9999317
1435,0.97310954
1436,0.99722123
1437,0.9992531
1438,0.024661161
1439,0.1581094
1440,0.13894546
1441,0.0008719063
1442,0.68286407
1443,0.71077603
1444,0.89433324
1445,0.9730896
1446,0.56053126
1447,0.35408184
1448,0.89257973
1449,0.9855848
1450,0.20305233
1451,0.5845144
1452,0.7430755
1453,0.00607333
1454,0.17716923
1455,0.00034628925
1456,0.122983254
1457,0.9928751
1458,0.9677875
1459,0.018844575
1460,0.10816444
1461,0.007895476
1462,0.024867263
1463,0.013889285
1464,0.111828804
1465,0.022054622
1466,0.08336918
1467,0.10690066
1468,0.9982346
1469,0.9982114
1470,0.9939493
1471,0.99909604
1472,0.12706779
1473,0.046920545
1474,0.044840418
1475,0.0028575065
1476,0.9909252
1477,0.9762373
1478,0.0026354438
1479,0.612167
1480,0.066964775
1481,0.9934249
1482,0.5029223
1483,0.96590537
1484,0.00045509049
1485,0.263462
1486,0.99543375
1487,0.0859296
1488,0.0013290276
1489,0.011530987
1490,0.913643
1491,0.008898527
1492,0.049811203
1493,0.99755955
1494,0.02334397
1495,0.8950108
1496,0.833067
1497,0.99241275
1498,0.99762565
1499,0.15439126
1500,0.003489892
1501,0.9414811
1502,0.016587453
1503,0.37983447
1504,0.96051896
1505,0.0385838
1506,0.9965192
1507,0.0045194235
1508,0.9993723
1509,0.9677688
1510,0.9585988
1511,0.22314997
1512,0.976772
1513,0.13456488
1514,0.019861521
1515,0.9381711
1516,0.95445853
1517,0.55397606
1518,0.0028266408
1519,0.98925567
1520,0.041690588
1521,0.9509455
1522,0.0042272257
1523,0.010050262
1524,0.003243758
1525,0.993299
1526,0.9726624
1527,0.1366933
1528,0.013791206
1529,0.99906474
1530,0.9509372
1531,0.99935037
1532,0.028602565
1533,0.008908853
1534,0.96115047
1535,0.0019632222
1536,0.99991107
1537,0.976732
1538,0.9901841
1539,0.07472044
1540,0.0022589024
1541,0.9566049
1542,0.9890115
1543,0.38944042
1544,0.8285814
1545,0.21417068
1546,0.42663398
1547,0.28133288
1548,0.012770983
1549,0.9960936
1550,0.60941243
1551,0.0003172661
1552,0.22890274
1553,0.9998759
1554,0.99937445
1555,0.048682425
1556,0.1937961
1557,0.6300832
1558,0.022265239
1559,0.028262563
1560,0.49326497
1561,0.051708117
1562,0.91275746
1563,0.99954814
1564,0.9880244
1565,0.31530538
1566,0.089662634
1567,0.0023764658
1568,0.87174547
1569,0.54999965
1570,0.01831081
1571,0.6432372
1572,0.9561271
1573,0.99960154
1574,0.95979136
1575,0.99819034
1576,0.9542724
1577,0.79222196
1578,0.009761947
1579,0.05131494
1580,0.96823275
1581,0.99959177
1582,0.022056803
1583,0.1488084
1584,0.2663836
1585,0.009965066
1586,0.024761751
1587,0.6225167
1588,0.0027314033
1589,0.30015755
1590,0.9895523
1591,0.9943462
1592,0.8536801
1593,0.5464258
1594,0.67435026
1595,0.47484866
1596,0.6891927
1597,0.14759184
1598,0.59365636
1599,0.93945134
1600,0.9956618
1601,0.0062283897
1602,0.6188071
1603,0.78245884
1604,0.0053755273
1605,0.9135682
1606,0.022611452
1607,0.043971602
1608,0.0047986046
1609,0.98392487
1610,0.97010416
1611,0.0071841665
1612,0.99860126
1613,0.00040365008
1614,0.20710386
1615,0.029403768
1616,0.77335715
1617,0.94740117
1618,0.058250975
1619,0.9573511
1620,0.88064677
1621,0.9764273
1622,0.049507037
1623,0.017945861
1624,0.006024961
1625,0.88437515
1626,0.0019248659
1627,0.43877903
1628,0.9891577
1629,0.9872931
1630,0.99887055
1631,0.8316654
1632,0.9987312
1633,0.975112
1634,0.7464259
1635,0.3738629
1636,0.33120173
1637,0.99557316
1638,0.99607277
1639,0.6151907
1640,0.97641104
1641,0.3153778
1642,0.91677666
1643,0.99646735
1644,0.9991652
1645,0.99898106
1646,0.0424742
1647,0.91458714
1648,0.004423176
1649,0.46538585
1650,0.43139204
1651,0.017636564
1652,0.14056787
1653,0.9034127
1654,0.99640995
1655,0.24565563
1656,0.16563973
1657,0.15441504
